,subsessionid,season_name,eventstrengthoffield,ccName,oldirating,newirating,carnum,carid,lapscomplete,finishposinclass,lapslead,displayName,startPos,points,numIncidents,finishPos,groupid,lapnum,custid,sesTime,flags,lap_time
141,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2757,2817,16,133,20,6,0,Martin+Abraham,8,143,1,6,384650,15,384650,21921327,0,1207970.0
142,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2757,2817,16,133,20,6,0,Martin+Abraham,8,143,1,6,384650,16,384650,23136631,0,1215304.0
143,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2757,2817,16,133,20,6,0,Martin+Abraham,8,143,1,6,384650,17,384650,24341299,0,1204668.0
144,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2757,2817,16,133,20,6,0,Martin+Abraham,8,143,1,6,384650,18,384650,25542218,0,1200919.0
145,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2757,2817,16,133,20,6,0,Martin+Abraham,8,143,1,6,384650,19,384650,26747603,0,1205385.0
146,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2757,2817,16,133,20,6,0,Martin+Abraham,8,143,1,6,384650,20,384650,27950410,16384,1202807.0
147,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,0,29180,3449443,0,0.0
148,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,1,29180,4730482,8192,1281039.0
149,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,2,29180,6057032,132,1326550.0
150,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,3,29180,7257126,0,1200094.0
151,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,4,29180,8463470,0,1206344.0
152,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,5,29180,9676198,64,1212728.0
153,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,6,29180,10943033,0,1266835.0
154,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,7,29180,12387848,2,1444815.0
155,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,8,29180,13588127,0,1200279.0
156,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,9,29180,14790271,0,1202144.0
157,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,10,29180,15992148,0,1201877.0
158,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,11,29180,17195820,0,1203672.0
159,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,12,29180,18398852,0,1203032.0
160,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,13,29180,19601328,4,1202476.0
161,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,14,29180,20801853,0,1200525.0
162,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,15,29180,22003808,0,1201955.0
163,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,16,29180,23218288,0,1214480.0
164,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,17,29180,24423273,0,1204985.0
165,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,18,29180,25624555,0,1201282.0
166,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,19,29180,26825417,0,1200862.0
167,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3883,3905,6,43,20,7,0,Jari+Tallgren,11,135,11,7,29180,20,29180,28027928,16384,1202511.0
168,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,0,270383,3449473,0,0.0
169,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,1,270383,4875332,8324,1425859.0
170,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,2,270383,6086955,0,1211623.0
171,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,3,270383,7289813,0,1202858.0
172,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,4,270383,8490167,0,1200354.0
173,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,5,270383,9691401,0,1201234.0
174,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,6,270383,10896428,0,1205027.0
175,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,7,270383,12095144,0,1198716.0
176,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,8,270383,13299883,0,1204739.0
177,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,9,270383,14509469,0,1209586.0
178,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,10,270383,15710703,4,1201234.0
179,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,11,270383,16909886,0,1199183.0
180,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,12,270383,18107661,0,1197775.0
181,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,13,270383,19308846,0,1201185.0
182,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,14,270383,20577699,0,1268853.0
183,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,15,270383,22029064,2,1451365.0
184,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,16,270383,23239281,0,1210217.0
185,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,17,270383,24441273,0,1201992.0
186,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,18,270383,25642258,0,1200985.0
187,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,19,270383,26843440,0,1201182.0
188,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3616,8,133,20,8,0,Aleksey+Seleznev,14,127,3,8,270383,20,270383,28045468,16384,1202028.0
189,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,0,363113,3449383,0,0.0
190,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,1,363113,4871733,8388,1422350.0
191,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,2,363113,6085418,0,1213685.0
192,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,3,363113,7286830,0,1201412.0
193,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,4,363113,8485479,0,1198649.0
194,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,5,363113,9687825,0,1202346.0
195,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,6,363113,10893303,0,1205478.0
196,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,7,363113,12090725,0,1197422.0
197,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,8,363113,13294604,0,1203879.0
198,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,9,363113,14506795,0,1212191.0
199,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,10,363113,15707671,0,1200876.0
200,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,11,363113,16906604,0,1198933.0
201,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,12,363113,18103995,0,1197391.0
202,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,13,363113,19305532,0,1201537.0
203,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,14,363113,20568462,0,1262930.0
204,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,15,363113,22012722,2,1444260.0
205,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,16,363113,23258451,0,1245729.0
206,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,17,363113,24462065,0,1203614.0
207,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,18,363113,25680330,0,1218265.0
208,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,19,363113,26884347,0,1204017.0
209,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3330,3350,9,43,20,9,0,Willem+Karsten,5,119,5,9,363113,20,363113,28089632,16384,1205285.0
210,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,0,180111,3449363,0,0.0
211,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,1,180111,4807835,8420,1358472.0
212,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,2,180111,6046018,0,1238183.0
213,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,3,180111,7255788,0,1209770.0
214,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,4,180111,8469131,0,1213343.0
215,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,5,180111,9678942,0,1209811.0
216,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,6,180111,10950193,0,1271251.0
217,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,7,180111,12412128,2,1461935.0
218,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,8,180111,13617227,0,1205099.0
219,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,9,180111,14821333,0,1204106.0
220,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,10,180111,16026695,0,1205362.0
221,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,11,180111,17231571,0,1204876.0
222,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,12,180111,18436941,4,1205370.0
223,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,13,180111,19642498,0,1205557.0
224,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,14,180111,20847616,0,1205118.0
225,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,15,180111,22051562,0,1203946.0
226,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,16,180111,23274893,0,1223331.0
227,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,17,180111,24486904,0,1212011.0
228,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,18,180111,25689371,0,1202467.0
229,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,19,180111,26895071,0,1205700.0
230,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3196,3212,11,43,20,10,0,Jayzreen+Jali,3,111,5,10,180111,20,180111,28100551,16384,1205480.0
231,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,0,517735,3449483,0,0.0
232,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,1,517735,4753711,8256,1304228.0
233,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,2,517735,5961518,0,1207807.0
234,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,3,517735,7161979,0,1200461.0
235,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,4,517735,8360585,0,1198606.0
236,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,5,517735,9562170,0,1201585.0
237,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,6,517735,10767335,0,1205165.0
238,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,7,517735,11974388,0,1207053.0
239,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,8,517735,13175369,0,1200981.0
240,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,9,517735,14374562,0,1199193.0
241,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,10,517735,15695189,132,1320627.0
242,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,11,517735,16899137,0,1203948.0
243,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,12,517735,18194637,0,1295500.0
244,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,13,517735,19674740,2,1480103.0
245,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,14,517735,20881135,0,1206395.0
246,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,15,517735,22088137,4,1207002.0
247,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,16,517735,23293380,0,1205243.0
248,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,17,517735,24499425,0,1206045.0
249,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,18,517735,25704265,0,1204840.0
250,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,19,517735,26907306,0,1203041.0
251,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3018,3031,14,133,20,11,0,Nolan+Lambert,15,103,7,11,517735,20,517735,28110216,16384,1202910.0
252,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,0,457690,3449463,0,0.0
253,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,1,457690,4737635,8192,1288172.0
254,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,2,457690,5938583,0,1200948.0
255,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,3,457690,7140561,0,1201978.0
256,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,4,457690,8355864,0,1215303.0
257,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,5,457690,9567440,0,1211576.0
258,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,6,457690,10787046,0,1219606.0
259,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,7,457690,11989124,4,1202078.0
260,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,8,457690,13196983,0,1207859.0
261,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,9,457690,14398314,0,1201331.0
262,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,10,457690,15611348,0,1213034.0
263,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,11,457690,16819259,0,1207911.0
264,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,12,457690,18020329,0,1201070.0
265,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,13,457690,19299088,0,1278759.0
266,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,14,457690,20778736,2,1479648.0
267,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,15,457690,22001109,0,1222373.0
268,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,16,457690,23270771,228,1269662.0
269,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,17,457690,24493752,0,1222981.0
270,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,18,457690,25707737,0,1213985.0
271,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,19,457690,26918469,4,1210732.0
272,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3172,3173,12,72,20,12,0,Jan+Philipp+Springob,13,95,6,12,457690,20,457690,28140953,16384,1222484.0
273,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,0,346848,3449533,0,0.0
274,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,1,346848,4799260,8192,1349727.0
275,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,2,346848,6015339,0,1216079.0
276,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,3,346848,7223079,0,1207740.0
277,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,4,346848,8448767,0,1225688.0
278,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,5,346848,9654672,0,1205905.0
279,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,6,346848,10865960,0,1211288.0
280,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,7,346848,12080048,0,1214088.0
281,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,8,346848,13289305,0,1209257.0
282,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,9,346848,14508389,0,1219084.0
283,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,10,346848,15815914,0,1307525.0
284,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2555,2565,20,133,20,13,0,Marc+B%C3%B6hlendorf,20,87,0,13,346848,11,346848,17286913,2,1470999.0
