,seriesname,seasonid,lowername,name,id,pkgid,priority,raceweek,config,timeOfDay,id_name
0,Nurburgring+Endurance+Championship,3225,n%C3%BCrburgring+combined,1#Nürburgring_Combined#Gesamtstrecke_VLN,262,186,9,1,Gesamtstrecke+VLN,4,3225#Nurburgring_Endurance_Championship
1,Nurburgring+Endurance+Championship,3225,n%C3%BCrburgring+combined,2#Nürburgring_Combined#Gesamtstrecke_VLN,262,186,9,2,Gesamtstrecke+VLN,4,3225#Nurburgring_Endurance_Championship
2,Nurburgring+Endurance+Championship,3225,n%C3%BCrburgring+combined,3#Nürburgring_Combined#Gesamtstrecke_VLN,262,186,9,3,Gesamtstrecke+VLN,4,3225#Nurburgring_Endurance_Championship
3,Nurburgring+Endurance+Championship,3225,n%C3%BCrburgring+combined,4#Nürburgring_Combined#Gesamtstrecke_VLN,262,186,9,4,Gesamtstrecke+VLN,4,3225#Nurburgring_Endurance_Championship
4,Nurburgring+Endurance+Championship,3225,n%C3%BCrburgring+combined,5#Nürburgring_Combined#Gesamtstrecke_VLN,262,186,9,5,Gesamtstrecke+VLN,4,3225#Nurburgring_Endurance_Championship
5,Nurburgring+Endurance+Championship,3225,n%C3%BCrburgring+combined,6#Nürburgring_Combined#Gesamtstrecke_VLN,262,186,9,6,Gesamtstrecke+VLN,4,3225#Nurburgring_Endurance_Championship
6,Nurburgring+Endurance+Championship,3225,n%C3%BCrburgring+combined,7#Nürburgring_Combined#Gesamtstrecke_VLN,262,186,9,7,Gesamtstrecke+VLN,4,3225#Nurburgring_Endurance_Championship
7,Nurburgring+Endurance+Championship,3225,n%C3%BCrburgring+combined,8#Nürburgring_Combined#Gesamtstrecke_VLN,262,186,9,8,Gesamtstrecke+VLN,4,3225#Nurburgring_Endurance_Championship
8,Nurburgring+Endurance+Championship,3225,n%C3%BCrburgring+combined,9#Nürburgring_Combined#Gesamtstrecke_VLN,262,186,9,9,Gesamtstrecke+VLN,4,3225#Nurburgring_Endurance_Championship
